Exercício: 2014;;;;;;;
Escopo: Municípios do Estado - AL;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Barra de São Miguel - AL;2700607;AL;8191;Receitas Brutas Realizadas;Total Receitas;siconfi-cor_TotalReceitas;26673956,46
Prefeitura Municipal de Barra de São Miguel - AL;2700607;AL;8191;Receitas Brutas Realizadas;1.0.0.0.00.00.00 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.00.00;26139138,1
Prefeitura Municipal de Barra de São Miguel - AL;2700607;AL;8191;Receitas Brutas Realizadas;1.1.0.0.00.00.00 - Receita Tributária;siconfi-cor_RO1.1.0.0.00.00.00;6559160,25
Prefeitura Municipal de Barra de São Miguel - AL;2700607;AL;8191;Receitas Brutas Realizadas;1.1.1.0.00.00.00 - Impostos;siconfi-cor_RO1.1.1.0.00.00.00;6182731,71
Prefeitura Municipal de Barra de São Miguel - AL;2700607;AL;8191;Receitas Brutas Realizadas;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;siconfi-cor_RO1.1.1.2.00.00.00;5443603,63
Prefeitura Municipal de Barra de São Miguel - AL;2700607;AL;8191;Receitas Brutas Realizadas;1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;siconfi-cor_RO1.1.1.2.02.00.00;4607540,32
Prefeitura Municipal de Barra de São Miguel - AL;2700607;AL;8191;Receitas Brutas Realizadas;1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR;siconfi-cor_RO1.1.1.2.04.00.00;82306,04
Prefeitura Municipal de Barra de São Miguel - AL;2700607;AL;8191;Receitas Brutas Realizadas;1.1.1.2.04.31.00 - Retido nas Fontes - Trabalho;siconfi-cor_RO1.1.1.2.04.31.00;82306,04
Prefeitura Municipal de Barra de São Miguel - AL;2700607;AL;8191;Receitas Brutas Realizadas;"1.1.1.2.08.00.00 - Imposto sobre Transmissão Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI""";siconfi-cor_RO1.1.1.2.08.00.00;753757,27
Prefeitura Municipal de Barra de São Miguel - AL;2700607;AL;8191;Receitas Brutas Realizadas;1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação;siconfi-cor_RO1.1.1.3.00.00.00;739128,08
