Exercício: 2022;;;;;;;
Escopo: Municípios do Estado - AL;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);siconfi-cor_ReceitasExcetoIntraOrcamentarias;117779296,1
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.0.0.0.00.0.0 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.0.0;117540900,9
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.1.0.0.00.0.0 - Impostos, Taxas e Contribuições de Melhoria;siconfi-cor_RO1.1.0.0.00.0.0;4907490,72
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.1.1.0.00.0.0 - Impostos;siconfi-cor_RO1.1.1.0.00.0.0;4783152,71
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.1.1.2.00.0.0 - Impostos sobre o Patrimônio;siconfi-cor_RO1.1.1.2.00.0.0;31409,2
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.1.1.2.50.0.0 - Imposto sobre a Propriedade Predial e Territorial Urbana;siconfi-cor_RO1.1.1.2.50.0.0;31409,2
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.1.1.3.00.0.0 - Impostos sobre a Renda e Proventos de Qualquer Natureza;siconfi-cor_RO1.1.1.3.00.0.0;4051517,04
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.1.1.3.03.0.0 - Imposto sobre a Renda - Retido na Fonte;siconfi-cor_RO1.1.1.3.03.0.0;4051517,04
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.1.1.3.03.4.0 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos;siconfi-cor_RO1.1.1.3.03.4.0;4051517,04
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.1.1.4.00.0.0 - Impostos sobre a Produção e Circulação de Mercadorias e Serviços;siconfi-cor_RO1.1.1.4.00.0.0;700226,47
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.1.1.4.51.0.0 - Impostos sobre Serviços;siconfi-cor_RO1.1.1.4.51.0.0;700226,47
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.1.1.4.51.1.0 - Imposto sobre Serviços de Qualquer Natureza - ISSQN;siconfi-cor_RO1.1.1.4.51.1.0;700226,47
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.1.2.0.00.0.0 - Taxas;siconfi-cor_RO1.1.2.0.00.0.0;124338,01
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.1.2.1.00.0.0 - Taxas pelo Exercício do Poder de Polícia;siconfi-cor_RO1.1.2.1.00.0.0;55307
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.1.2.1.01.0.0 - Taxas de Inspeção, Controle e Fiscalização;siconfi-cor_RO1.1.2.1.01.0.0;55307
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.00.0.0;69031,01
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.1.2.2.01.0.0 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.01.0.0;69031,01
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.2.0.0.00.0.0 - Contribuições;siconfi-cor_RO1.2.0.0.00.0.0;2486604,58
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.2.1.0.00.0.0 - Contribuições Sociais;siconfi-cor_RO1.2.1.0.00.0.0;2423445,54
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.2.1.5.00.0.0 - Contribuições para Regimes Próprios de Previdência e Sistema de Proteção Social;siconfi-cor_RO1.2.1.5.00.0.0;2423445,54
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.2.1.5.01.0.0 - Contribuição do Servidor Civil;siconfi-cor_RO1.2.1.5.01.0.0;2423445,54
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.2.1.5.01.1.0 - Contribuição do Servidor Civil Ativo;siconfi-cor_RO1.2.1.5.01.1.0;2423445,54
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.2.4.0.00.0.0 - Contribuição para o Custeio do Serviço de Iluminação Pública;siconfi-cor_RO1.2.4.0.00.0.0;63159,04
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.3.0.0.00.0.0 - Receita Patrimonial;siconfi-cor_RO1.3.0.0.00.0.0;7030722,8
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.3.2.0.00.0.0 - Valores Mobiliários;siconfi-cor_RO1.3.2.0.00.0.0;7030722,8
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.3.2.1.00.0.0 - Juros e Correções Monetárias;siconfi-cor_RO1.3.2.1.00.0.0;7030074,06
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.3.2.1.01.0.0 - Remuneração de Depósitos Bancários;siconfi-cor_RO1.3.2.1.01.0.0;6964992,92
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.3.2.1.04.0.0 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS;siconfi-cor_RO1.3.2.1.04.0.0;65081,14
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.3.2.9.00.0.0 - Outros Valores Mobiliários;siconfi-cor_RO1.3.2.9.00.0.0;648,74
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.0.0.00.0.0 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.0.0;103035801,3
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.0.00.0.0 - Transferências da União e de suas Entidades;siconfi-cor_RO1.7.1.0.00.0.0;62007118,44
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.1.00.0.0 - Transferências Decorrentes de Participação na Receita da União;siconfi-cor_RO1.7.1.1.00.0.0;32783553,3
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.1.51.0.0 -Cota-Parte do Fundo de Participação dos Municípios - FPM;siconfi-cor_RO1.7.1.1.51.0.0;32755597,97
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.1.51.1.0 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal;siconfi-cor_RO1.7.1.1.51.1.0;31522044,43
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.1.51.3.0 - Cota-Parte do Fundo de Participação dos Municípios - 1% Cota entregue no mês de julho;siconfi-cor_RO1.7.1.1.51.3.0;1233553,54
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.1.52.0.0 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural;siconfi-cor_RO1.7.1.1.52.0.0;10084,01
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.1.54.0.0 - Cota-Parte da Contribuição de Intervenção no Domínio Econômico;siconfi-cor_RO1.7.1.1.54.0.0;17871,32
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.2.00.0.0 -Transferências das Compensações Financeiras pela Exploração de Recursos Naturais;siconfi-cor_RO1.7.1.2.00.0.0;1054896,95
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.2.52.0.0 - Cota-parte da Compensação Financeira pela Produção de Petróleo;siconfi-cor_RO1.7.1.2.52.0.0;725832,8
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.2.52.1.0 - Cota-parte da Compensação Financeira pela Produção de Petróleo ¿ Lei nº 7.990/89;siconfi-cor_RO1.7.1.2.52.1.0;19153,2
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.2.52.4.0 - Cota-Parte do Fundo Especial do Petróleo ¿ FEP;siconfi-cor_RO1.7.1.2.52.4.0;706679,6
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.2.99.0.0 - Outras Transferências decorrentes de Compensação Financeira pela Exploração de Recursos Naturais ;siconfi-cor_RO1.7.1.2.99.0.0;329064,15
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.3.00.0.0 -Transferências de Recursos do Sistema Único de Saúde ¿ SUS ;siconfi-cor_RO1.7.1.3.00.0.0;9351268,48
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.3.50.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS ¿ Repasses Fundo a Fundo - Bloco de Manutenção das Ações e Serviços Públicos de Saúde;siconfi-cor_RO1.7.1.3.50.0.0;8988227,04
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.3.50.1.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Atenção Primária;siconfi-cor_RO1.7.1.3.50.1.0;7027175,37
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.3.50.2.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Atenção Especializada;siconfi-cor_RO1.7.1.3.50.2.0;1380393,58
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.3.50.3.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Vigilância em Saúde;siconfi-cor_RO1.7.1.3.50.3.0;239012,68
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.3.50.4.0 -Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Assistência Farmacêutica;siconfi-cor_RO1.7.1.3.50.4.0;144349,52
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.3.50.5.0 - Transferências de Recursos do Bloco de Manutenção das Ações e Serviços Públicos de Saúde ¿ Gestão do SUS;siconfi-cor_RO1.7.1.3.50.5.0;197295,89
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.3.51.0.0 - Transferências de Recursos do Sistema Único de Saúde ¿ SUS - Repasses Fundo a Fundo - Bloco de Estruturação da Rede de Serviços Públicos de Saúde;siconfi-cor_RO1.7.1.3.51.0.0;363041,44
Prefeitura Municipal de Major Isidoro - AL;2704401;AL;19923;Receitas Brutas Realizadas;1.7.1.3.51.1.0 - Transferências de Recursos do Bloco de Estruturação da Rede de Serviços Públicos de Saúde - Atenção Primária;siconfi-cor_RO1.7.1.3.51.1.0;340729,27
