Exercício: 2013;;;;;;;
Escopo: Municípios do Estado - AL;;;;;;;
Tabela: Receitas Orçamentárias (Anexo I-C);;;;;;;
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;Total Receitas;siconfi-cor_TotalReceitas;418644585,9
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.0.0.0.00.00.00 - Receitas Correntes;siconfi-cor_RO1.0.0.0.00.00.00;393287416,5
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.1.0.0.00.00.00 - Receita Tributária;siconfi-cor_RO1.1.0.0.00.00.00;31269480,56
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.1.1.0.00.00.00 - Impostos;siconfi-cor_RO1.1.1.0.00.00.00;28005054,36
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.1.1.2.00.00.00 - Impostos sobre o Patrimônio e a Renda;siconfi-cor_RO1.1.1.2.00.00.00;14752405,01
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.1.1.2.02.00.00 - Imposto sobre a Propriedade Predial e Territorial Urbana ¿ IPTU;siconfi-cor_RO1.1.1.2.02.00.00;3580513,05
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.1.1.2.04.00.00 - Imposto sobre a Renda e Proventos de Qualquer Natureza ¿ IR;siconfi-cor_RO1.1.1.2.04.00.00;6923985,29
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.1.1.2.04.30.00 - Retido nas Fontes;siconfi-cor_RO1.1.1.2.04.30.00;6923985,29
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;"1.1.1.2.08.00.00 - Imposto sobre Transmissão Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis ¿ ITBI""";siconfi-cor_RO1.1.1.2.08.00.00;4247906,67
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.1.1.3.00.00.00 - Impostos sobre a Produção e a Circulação;siconfi-cor_RO1.1.1.3.00.00.00;13252649,35
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.1.1.3.05.00.00 - Imposto sobre Serviços de Qualquer Natureza ¿ ISSQN;siconfi-cor_RO1.1.1.3.05.00.00;13252649,35
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.1.2.0.00.00.00 - Taxas;siconfi-cor_RO1.1.2.0.00.00.00;3264426,2
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.1.2.1.00.00.00 - Taxas pelo Exercício do Poder de Polícia;siconfi-cor_RO1.1.2.1.00.00.00;1657391,93
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.1.2.2.00.00.00 - Taxas pela Prestação de Serviços;siconfi-cor_RO1.1.2.2.00.00.00;1607034,27
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.2.0.0.00.00.00 - Receitas de Contribuições;siconfi-cor_RO1.2.0.0.00.00.00;13704318,07
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.2.1.0.00.00.00 - Contribuições Sociais;siconfi-cor_RO1.2.1.0.00.00.00;8474376,75
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.2.1.0.29.00.00 - Contribuições para o Regime Próprio de Previdência do Servidor Público;siconfi-cor_RO1.2.1.0.29.00.00;8474376,75
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.2.1.0.29.07.00 - Contribuição do Servidor Ativo Civil para o Regime Próprio;siconfi-cor_RO1.2.1.0.29.07.00;8382383,96
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.2.1.0.29.09.00 - Contribuições do Servidor Inativo Civil para o Regime Próprio;siconfi-cor_RO1.2.1.0.29.09.00;76813,44
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.2.1.0.29.11.00 - Contribuições de Pensionista Civil para o Regime Próprio;siconfi-cor_RO1.2.1.0.29.11.00;15179,35
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.2.2.0.00.00.00 - Contribuições de Intervenção no Domínio Econômico;siconfi-cor_RO1.2.2.0.00.00.00;5229941,32
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.3.0.0.00.00.00 - Receita Patrimonial;siconfi-cor_RO1.3.0.0.00.00.00;3946456,04
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.3.1.0.00.00.00 - Receitas Imobiliárias;siconfi-cor_RO1.3.1.0.00.00.00;7680,11
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.3.1.9.00.00.00 - Outras Receitas Imobiliárias;siconfi-cor_RO1.3.1.9.00.00.00;7680,11
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.3.2.0.00.00.00 - Receitas de Valores Mobiliários;siconfi-cor_RO1.3.2.0.00.00.00;3771653,33
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.3.2.5.00.00.00 - Remuneração de Depósitos Bancários;siconfi-cor_RO1.3.2.5.00.00.00;3539074,93
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.3.2.8.00.00.00 - Remuneração dos Investimentos do Regime Próprio de Previdência do Servidor;siconfi-cor_RO1.3.2.8.00.00.00;232578,4
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.3.3.0.00.00.00 - Receitas de Concessões e Permissões;siconfi-cor_RO1.3.3.0.00.00.00;167122,6
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.6.0.0.00.00.00 - Receita de Serviços;siconfi-cor_RO1.6.0.0.00.00.00;8302610,62
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.6.0.0.05.00.00 - Serviços de Saúde;siconfi-cor_RO1.6.0.0.05.00.00;5134183,78
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.6.0.0.13.00.00 - Serviços Administrativos;siconfi-cor_RO1.6.0.0.13.00.00;2872137,61
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.6.0.0.99.00.00 - Demais Receitas de Serviços;siconfi-cor_RO1.6.0.0.99.00.00;296289,23
Prefeitura Municipal de Arapiraca - AL;2700300;AL;227640;Receitas Realizadas;1.7.0.0.00.00.00 - Transferências Correntes;siconfi-cor_RO1.7.0.0.00.00.00;330930579,5
